Gene,FT 15d,FT 25d,FT 55d,FT 85d,FT 115d,FS 145d
Pbr003581.1,1041400000.0,658230000.0,1816000000.0,904670000.0,5341400000.0,4590500000.0
Pbr003582.1,,,,,,
Pbr003583.1,,,,,,
Pbr003584.1,4087000000.0,3018900000.0,3264800000.0,3987500000.0,5646000000.0,6425100000.0
Pbr003586.1,179800000.0,170510000.0,130140000.0,288080000.0,,28457000.0
Pbr003587.1,53449000000.0,24601000000.0,25404000000.0,24433000000.0,23916000000.0,21129000000.0
Pbr003588.1,,,,,,
Pbr003592.1,2638900000.0,1995500000.0,491850000.0,1098100000.0,549480000.0,226410000.0
Pbr003594.1,201340000.0,189130000.0,272270000.0,265960000.0,373710000.0,179910000.0
Pbr003597.1,244050000.0,296440000.0,294970000.0,384910000.0,373770000.0,438540000.0
Pbr003598.2,208560000.0,172700000.0,99935000.0,,,
Pbr003599.1,238720000.0,822640000.0,359480000.0,173000000.0,85809000.0,
Pbr003600.1,25691000000.0,15360000000.0,14031000000.0,11829000000.0,9297300000.0,7295300000.0
Pbr003602.1,,364300000.0,71417000.0,,,
Pbr003609.1,2119200000.0,3263100000.0,2835800000.0,2052900000.0,939000000.0,1368700000.0
Pbr003610.1,83057000.0,140090000.0,99419000.0,69106000.0,74158000.0,
Pbr003611.1,,,,,,
Pbr003612.1,,201050000.0,131670000.0,,,
Pbr003614.1,,,,,,
Pbr003615.1,,,,,,16234000.0
Pbr003616.1,,,,,,
Pbr003617.1,61815000000.0,40080000000.0,7254000000.0,13730000000.0,9417100000.0,7829700000.0
Pbr003623.1,,,,,,
Pbr003624.1,291640000.0,241920000.0,126570000.0,254270000.0,158530000.0,81947000.0
Pbr003626.1,,,,,,
Pbr003627.1,,,,,,
Pbr003629.1,,,,,,
Pbr003630.1,,,,,,
Pbr003631.1,,,,,,
Pbr003633.1,179470000.0,221620000.0,127810000.0,60145000.0,,75617000.0
Pbr003635.1,51142000.0,79976000.0,74147000.0,82152000.0,69763000.0,95961000.0
Pbr003639.1,1474700000.0,1461200000.0,1918700000.0,2229900000.0,2226900000.0,1034800000.0
Pbr003640.1,26565000.0,17533000.0,8636000.0,421000000.0,914660000.0,5029100000.0
Pbr003644.1,219500000.0,206930000.0,197740000.0,174040000.0,115190000.0,
Pbr003646.4,512940000.0,337790000.0,323660000.0,858820000.0,633400000.0,754560000.0
Pbr003647.1,438000000.0,835380000.0,292430000.0,,834780000.0,542350000.0
Pbr003649.1,31177000000.0,35148000000.0,31486000000.0,35913000000.0,51319000000.0,35379000000.0
Pbr003650.1,,,318980000.0,,,
Pbr003662.1,,,,,,
Pbr003663.1,75859000.0,65798000.0,,79331000.0,,50045000.0
Pbr003664.1,515610000.0,170490000.0,395160000.0,566370000.0,628870000.0,916840000.0
Pbr003665.1,,,,,,
Pbr003666.1,25008000.0,,,,,
Pbr003668.1,,,,75964000.0,184140000.0,219800000.0
Pbr003669.1,,,,,,
Pbr003671.1,279050000.0,259600000.0,2567000000.0,1074300000.0,5311100000.0,3550800000.0
Pbr003673.1,,,,,,35332000.0
Pbr003675.1,635270000.0,884210000.0,516770000.0,261730000.0,1118000000.0,1647800000.0
Pbr003676.1,1165600000.0,810100000.0,1294400000.0,1402200000.0,1433600000.0,1911200000.0
Pbr003680.1,,,,,,
Pbr003691.2,,,,,52120000.0,
Pbr003692.1,,,,,,
Pbr003693.1,,,,,,
Pbr003695.1,10907000000.0,6001300000.0,8466400000.0,14384000000.0,8994300000.0,19253000000.0
Pbr003697.1,36964000.0,30450000.0,,,,
Pbr003701.1,629130000.0,338090000.0,600330000.0,609310000.0,393830000.0,1083600000.0
Pbr003702.1,,,,,,
Pbr003703.1,427790000.0,217330000.0,75069000.0,154630000.0,74079000.0,
Pbr003704.1,206920000.0,157260000.0,183590000.0,186720000.0,104320000.0,115110000.0
Pbr003705.1,,,34892000.0,,,
Pbr003707.1,13086000000.0,8706400000.0,10789000000.0,9769700000.0,9561100000.0,10837000000.0
Pbr003709.1,778910000.0,531000000.0,908680000.0,1620900000.0,1845300000.0,1148400000.0
Pbr003710.1,,,,,,
Pbr003734.1,,,,,,
Pbr003735.1,194190000.0,410660000.0,159770000.0,110040000.0,89712000.0,56776000.0
Pbr003737.1,9575200000.0,11426000000.0,12254000000.0,9276900000.0,11297000000.0,8978500000.0
Pbr003738.1,2997700000.0,2569300000.0,1998100000.0,1816300000.0,4310900000.0,5732300000.0
Pbr003739.1,189700000.0,117450000.0,122920000.0,265330000.0,303790000.0,183010000.0
Pbr003748.1,80498000.0,,,771080000.0,767370000.0,3771300000.0
Pbr003750.1,,,,,,
Pbr003752.1,29289000000.0,11510000000.0,5547400000.0,7821400000.0,1144500000.0,656780000.0
Pbr003755.1,,,,,,
Pbr003757.1,,,,,,
Pbr003765.1,1052900000.0,283180000.0,179590000.0,187320000.0,20402000.0,
Pbr003766.1,422050000.0,354560000.0,199910000.0,377800000.0,521150000.0,514160000.0
Pbr003773.1,,,,,,
Pbr003776.1,,,,,,
Pbr003782.1,5073000000.0,3080900000.0,1890900000.0,1799900000.0,,
Pbr003784.1,36996000000.0,19916000000.0,21885000000.0,20729000000.0,16352000000.0,22693000000.0
Pbr003785.1,65289000000.0,44749000000.0,53583000000.0,47112000000.0,75080000000.0,60641000000.0
Pbr003787.1,82068000.0,146060000.0,115860000.0,152940000.0,123920000.0,110100000.0
Pbr003792.1,,,224030000.0,,,
Pbr003796.1,,,,,,
Pbr003797.1,,,,,,
Pbr003798.1,162030000.0,131260000.0,66073000.0,69448000.0,33622000.0,50336000.0
Pbr003799.1,117750000.0,129230000.0,271260000.0,127260000.0,,29574000.0
Pbr003800.1,,,,,,
Pbr003801.1,3121800000.0,2663900000.0,999350000.0,1101900000.0,353710000.0,759290000.0
Pbr003804.2,151160000.0,59715000.0,64184000.0,109250000.0,98667000.0,68934000.0
Pbr003808.2,130370000.0,111430000.0,136180000.0,146000000.0,,243910000.0
Pbr003809.1,,,,,,
Pbr003810.3,,,,,,
Pbr003816.1,70268000.0,54483000.0,69613000.0,51312000.0,,
Pbr003817.1,209160000.0,96470000.0,29381000.0,,100130000.0,18653000.0
Pbr003818.1,,72307000.0,,,87559000.0,90286000.0
Pbr003819.1,368000000.0,1721900000.0,1401600000.0,1338600000.0,974400000.0,800650000.0
Pbr003821.1,2150000000.0,2083700000.0,3532600000.0,2808700000.0,450640000.0,124060000.0
Pbr003826.1,24035000000.0,25500000000.0,29442000000.0,42668000000.0,41731000000.0,64338000000.0
Pbr003828.1,57021000.0,80069000.0,28593000.0,85741000.0,131100000.0,105220000.0
Pbr003831.1,,11002000.0,,,,
Pbr003832.1,,,,,,
Pbr003833.1,459660000.0,,30467000.0,112420000.0,,
Pbr003834.1,3950600000.0,6613500000.0,4849100000.0,5492900000.0,4506000000.0,6490100000.0
Pbr003836.1,3669600000.0,4250600000.0,399730000.0,,,
Pbr003837.1,,194560000.0,,,,
Pbr003838.1,1766400000.0,984250000.0,1942400000.0,1843700000.0,1201600000.0,1702700000.0
Pbr003842.1,546860000.0,804890000.0,383170000.0,,,
Pbr003844.1,1103000000.0,600940000.0,238520000.0,,,61395000.0
Pbr003845.3,,139290000.0,92554000.0,,,
Pbr003846.2,344690000.0,103700000.0,230910000.0,171540000.0,689970000.0,562760000.0
Pbr003848.1,7320800000.0,2622400000.0,2161500000.0,159980000.0,38293000.0,132570000.0
Pbr003849.1,37762000000.0,26055000000.0,25877000000.0,26585000000.0,19072000000.0,19871000000.0
Pbr003850.1,,116410000.0,113530000.0,97114000.0,160800000.0,67044000.0
Pbr003852.1,,,,68011000.0,,122000000.0
Pbr003854.1,2835800000.0,1970700000.0,4111700000.0,2732300000.0,5313300000.0,4458400000.0
Pbr003855.1,,,,,,
Pbr003857.1,,226890000.0,155950000.0,,,
Pbr003861.1,167610000.0,116910000.0,113620000.0,86470000.0,88495000.0,74389000.0
Pbr003862.1,940540000.0,457680000.0,235160000.0,383090000.0,381870000.0,312330000.0
Pbr003863.1,1115700000.0,353250000.0,194160000.0,75807000.0,37830000.0,20705000.0
Pbr003864.1,5301000000.0,1485700000.0,573250000.0,547280000.0,78398000.0,
Pbr003865.1,,,342240000.0,335550000.0,613670000.0,616820000.0
Pbr003866.1,217460000.0,110970000.0,90006000.0,,,
Pbr003867.1,,45701000.0,171240000.0,75849000.0,24153000.0,
Pbr003868.1,87824000.0,140190000.0,201040000.0,159410000.0,151090000.0,85477000.0
Pbr003872.1,,,,,,
Pbr003873.1,,30022000.0,29513000.0,,,
Pbr003875.1,1246200000.0,1359900000.0,1077800000.0,965290000.0,818260000.0,600730000.0
Pbr003877.1,852890000.0,1076600000.0,1951000000.0,2596000000.0,1374700000.0,2482400000.0
Pbr003878.1,,119060000.0,69515000.0,,,
Pbr003880.1,,,,,,
Pbr003881.1,,,,,,
Pbr003883.1,,352330000.0,,,5069900000.0,
Pbr003885.1,,28339000.0,,,,
Pbr003889.1,1072300000.0,446160000.0,312360000.0,3710300.0,253810000.0,188890000.0
Pbr003894.1,,,,,,
Pbr003896.1,,,,,,
Pbr003897.1,,,,,,
Pbr003914.1,,,,,,
Pbr003920.1,29983000000.0,18293000000.0,28611000000.0,37461000000.0,23773000000.0,23985000000.0
Pbr003931.1,,32599000.0,,,,
Pbr003933.1,36644000.0,257210000.0,211610000.0,168460000.0,70884000.0,
Pbr003935.1,1449800000.0,1166500000.0,192680000.0,55527000.0,2298900000.0,1935000000.0
Pbr003936.1,4345500000.0,6634500000.0,4788800000.0,3187900000.0,2296000000.0,2474300000.0
Pbr003937.3,331110000.0,100990000.0,194540000.0,115950000.0,68360000.0,55039000.0
Pbr003939.1,6295800000.0,5289400000.0,7650700000.0,4709100000.0,5180900000.0,3918000000.0
Pbr003940.1,79287000.0,793520000.0,744810000.0,246290000.0,180480000.0,216420000.0
Pbr003941.1,3013400000.0,2233800000.0,2478100000.0,5644200000.0,3622800000.0,3330900000.0
Pbr003942.1,,33304000.0,34620000.0,,22268000.0,
Pbr003946.1,,,,,,
Pbr003948.1,6212600000.0,4979500000.0,5387400000.0,6494400000.0,5079800000.0,4315400000.0
Pbr003950.1,48393000.0,141770000.0,,,,
Pbr003951.2,1316000000.0,548120000.0,627270000.0,844630000.0,866860000.0,1206500000.0
Pbr003961.1,302240000.0,139450000.0,,,,
Pbr003969.1,,,,,,
Pbr003970.1,1874200000.0,2876100000.0,2917300000.0,3798700000.0,2929500000.0,2614500000.0
Pbr003971.1,35722000000.0,22862000000.0,32338000000.0,35250000000.0,43199000000.0,45200000000.0
Pbr003973.1,291840000.0,550780000.0,608540000.0,604730000.0,365850000.0,398230000.0
Pbr003974.1,,137910000.0,128050000.0,123500000.0,,
Pbr003975.1,,,,,,
Pbr003976.1,,,5178800.0,1055100.0,7864100.0,
Pbr003977.1,2452800000.0,2438200000.0,2032600000.0,1908200000.0,1410100000.0,1425400000.0
Pbr003980.1,8401700000.0,6543500000.0,17652000000.0,26759000000.0,38010000000.0,36721000000.0
Pbr003982.1,1378300000.0,1586100000.0,2028700000.0,3428800000.0,3207900000.0,4084400000.0
Pbr003995.1,,,,,,
Pbr004007.1,,,,,,
Pbr004008.1,,8496300.0,12328000.0,6448200.0,,
Pbr004009.1,1284000000.0,867510000.0,817740000.0,829800000.0,269120000.0,660220000.0
Pbr004014.1,,,,,,
Pbr004020.1,284920000.0,177740000.0,242270000.0,326770000.0,251490000.0,173770000.0
Pbr004022.1,,,,,,
Pbr004030.1,,,,,,
Pbr004035.1,19152000000.0,15997000000.0,30174000000.0,51974000000.0,80022000000.0,133070000000.0
Pbr004061.1,,70977000.0,488340000.0,,,
Pbr004064.1,,,,,,
Pbr004068.1,3384800000.0,1881500000.0,2538200000.0,2431600000.0,3292700000.0,2044500000.0
Pbr004069.1,1410100000.0,1008500000.0,1956100000.0,1938100000.0,1034600000.0,2617000000.0
Pbr004072.1,,242360000.0,71449000.0,,,
Pbr004085.1,23358000000.0,27336000000.0,34019000000.0,30236000000.0,43426000000.0,38648000000.0
Pbr004086.1,3801400000.0,2018400000.0,1244800000.0,1677600000.0,1531900000.0,1525800000.0
Pbr004087.1,,,52679000.0,,,
Pbr004092.1,,51961000.0,,,,
Pbr004093.1,52548000000.0,29783000000.0,34062000000.0,31817000000.0,40010000000.0,26622000000.0
Pbr004096.1,1125400000.0,567160000.0,1591200000.0,528680000.0,36274000.0,327080000.0
Pbr004099.1,152030000.0,563620000.0,281160000.0,210800000.0,158440000.0,162820000.0
Pbr004103.1,,,,,,
Pbr004104.1,11003000.0,9960400.0,3113700.0,6462300.0,5685500.0,5817000.0
Pbr004106.1,1077500000.0,706060000.0,561810000.0,934480000.0,577390000.0,668520000.0
Pbr004113.1,1850500000.0,1272000000.0,922840000.0,576570000.0,225920000.0,307050000.0
Pbr004114.1,2311500000.0,1520000000.0,1821200000.0,1730800000.0,2780700000.0,2413700000.0
Pbr004116.1,,,,,,
Pbr004126.1,4119000000.0,5829500000.0,5006100000.0,3882100000.0,4287100000.0,3539600000.0
Pbr004134.1,1278900000.0,293390000.0,287290000.0,,119530000.0,
Pbr004135.1,1883300000.0,855380000.0,1447400000.0,1510000000.0,1907300000.0,2243400000.0
Pbr004156.1,29632000.0,,,,,60017000.0
Pbr004157.1,,65183000.0,63342000.0,99656000.0,292870000.0,344960000.0
Pbr004159.1,,,,,,
Pbr004161.1,286190000.0,308850000.0,224990000.0,103060000.0,,
Pbr004163.4,,57036000.0,,,20204000.0,
Pbr004167.1,474720000.0,260820000.0,198860000.0,216430000.0,357990000.0,163150000.0
Pbr004182.1,28644000.0,281070000.0,,,,127090000.0
Pbr004188.1,,124040000.0,63059000.0,,,
Pbr004189.1,,443120000.0,279440000.0,150120000.0,,170320000.0
Pbr004190.1,,,,,,
Pbr004191.1,147770000.0,468420000.0,86895000.0,664130000.0,826040000.0,808270000.0
Pbr004195.1,498810000.0,1005600000.0,1023400000.0,829360000.0,652830000.0,652030000.0
Pbr004196.1,143240000.0,26841000.0,260820000.0,338490000.0,179380000.0,61470000.0
Pbr004197.1,,,,,,
Pbr004198.1,,11220000.0,9148900.0,16143000.0,20489000.0,31787000.0
Pbr004199.2,830090000.0,710240000.0,652940000.0,834810000.0,788680000.0,1023300000.0
Pbr004200.1,8753800000.0,3957900000.0,2683000000.0,4005400000.0,33141000000.0,27205000000.0
Pbr004201.3,4063000000.0,2531200000.0,2124100000.0,1624400000.0,459500000.0,1950300000.0
Pbr004206.1,228340000.0,,,,,
Pbr004211.1,,,,,,
Pbr004215.2,,,,29478000.0,,
Pbr004223.1,366720000.0,219870000.0,154160000.0,93386000.0,71477000.0,101370000.0
Pbr004225.1,,,,,,
Pbr004226.2,,,,,,
Pbr004227.1,299890000.0,619040000.0,499600000.0,221540000.0,60594000.0,204150000.0
Pbr004228.1,769640000.0,1438400000.0,809320000.0,90273000.0,,
Pbr004230.1,,,,,,
Pbr004231.1,6351700000.0,2686400000.0,2104300000.0,2423700000.0,1581900000.0,2000500000.0
Pbr004233.1,335560000.0,302580000.0,254450000.0,120280000.0,94425000.0,86919000.0
Pbr004235.1,248380000.0,86754000.0,132280000.0,173580000.0,329880000.0,330220000.0
Pbr004240.1,5429800.0,,,,,
Pbr004242.1,,,,,,
Pbr004243.1,336860000.0,458490000.0,404570000.0,704950000.0,660900000.0,718280000.0
Pbr004244.1,4071500000.0,2588900000.0,2918000000.0,4088600000.0,5528400000.0,4861700000.0
Pbr004245.1,8913800000.0,14901000000.0,13148000000.0,11184000000.0,5394900000.0,4592100000.0
Pbr004246.1,2326800000.0,2782300000.0,2074300000.0,2031500000.0,1379700000.0,1674600000.0
Pbr004248.1,2990800000.0,1491600000.0,1022500000.0,1324100000.0,666600000.0,833720000.0
Pbr004249.3,940340000.0,1069300000.0,1243700000.0,1124300000.0,278000000.0,366950000.0
Pbr004252.1,8360700000.0,12799000000.0,36969000000.0,134350000000.0,228190000000.0,267100000000.0
Pbr004255.1,227170000.0,367710000.0,336720000.0,349940000.0,481290000.0,250050000.0
Pbr004256.2,,,,,,
Pbr004258.1,,144910000.0,140590000.0,98276000.0,80212000.0,53746000.0
Pbr004259.1,,,,,,
Pbr004260.1,143760000.0,379170000.0,226910000.0,,139060000.0,
Pbr004262.1,968590000.0,4145600000.0,3154800000.0,25944000.0,,
Pbr004264.1,,140870000.0,569300000.0,250610000.0,222950000.0,169760000.0
Pbr004265.1,43166000.0,28652000.0,,26655000.0,40161000.0,
Pbr004266.1,1295300000.0,1368600000.0,864870000.0,526000000.0,416630000.0,365650000.0
Pbr004268.1,33750000.0,35776000.0,31533000.0,47615000.0,,46973000.0
Pbr004273.1,833860000.0,670710000.0,474290000.0,519820000.0,236990000.0,342240000.0
Pbr004274.2,352720000.0,412800000.0,239780000.0,205920000.0,75489000.0,97575000.0
Pbr004276.1,,,,,,
Pbr004277.1,65558000.0,67877000.0,105200000.0,102410000.0,87045000.0,
Pbr004278.1,1557100000.0,1791200000.0,1832700000.0,2261100000.0,2300200000.0,3334300000.0
Pbr004279.1,19529000000.0,10673000000.0,6387500000.0,4231000000.0,20796000000.0,21891000000.0
Pbr004280.1,2691300000.0,3988500000.0,3807000000.0,1467300000.0,,98288000.0
Pbr004281.1,138030000.0,190830000.0,387900000.0,453930000.0,236640000.0,167310000.0
Pbr004286.1,50724000.0,38391000.0,,,,
Pbr004287.1,2332000000.0,2025900000.0,5840000000.0,5039600000.0,2748000000.0,4204500000.0
Pbr004288.1,668160000.0,603760000.0,813950000.0,1069900000.0,906880000.0,616920000.0
Pbr004289.1,4032100000.0,2179100000.0,2251100000.0,664110000.0,85375000.0,191010000.0
Pbr004292.2,,,,,,
Pbr004294.1,26053000.0,114930000.0,129670000.0,41417000.0,,
Pbr004295.1,87990000.0,163410000.0,224720000.0,111370000.0,,
Pbr004296.1,,,,,,
Pbr004297.1,,,,,,
Pbr004298.1,386360000.0,461160000.0,239810000.0,244260000.0,,290230000.0
Pbr004299.1,,,,,,
Pbr004300.2,3956300000.0,5964800000.0,6651400000.0,5126100000.0,5753100000.0,5300200000.0
Pbr004301.1,,,,,,
Pbr004302.1,,,,,,
Pbr004303.1,49417000.0,73844000.0,132860000.0,,1154200000.0,1661400000.0
Pbr004309.1,,,,,,
Pbr004310.1,18867000000.0,13593000000.0,13624000000.0,18907000000.0,9777300000.0,17265000000.0
Pbr004311.1,4365000000.0,5418400000.0,6025400000.0,3319100000.0,3511800000.0,2650000000.0
Pbr004313.1,1552800000.0,1088200000.0,1085100000.0,834640000.0,965590000.0,795820000.0
Pbr004314.1,1579100000.0,1362000000.0,2281100000.0,2417600000.0,1705900000.0,2082600000.0
Pbr004316.1,13252000000.0,8314000000.0,4994900000.0,2469700000.0,633740000.0,350770000.0
Pbr004318.1,42175000.0,44925000.0,,,,
Pbr004319.1,611880000.0,293660000.0,,142680000.0,,50206000.0
Pbr004321.1,136700000.0,135300000.0,116460000.0,104030000.0,,
Pbr004324.1,228940000.0,90833000.0,81498000.0,500330000.0,893430000.0,327340000.0
Pbr004327.1,48405000.0,209400000.0,28838000.0,77119000.0,26714000.0,239590000.0
Pbr004329.2,1948900000.0,1301400000.0,479290000.0,265390000.0,244230000.0,59472000.0
Pbr004332.1,5315000000.0,3999100000.0,4863000000.0,5120700000.0,5302500000.0,5674400000.0
Pbr004333.1,373200000.0,505910000.0,714310000.0,1937000000.0,2440700000.0,3073300000.0
Pbr004340.1,5780100000.0,4425000000.0,718900000.0,83518000.0,3137300000.0,2758300000.0
Pbr004341.1,,,,,82849000.0,
Pbr004342.1,532060000.0,437400000.0,817970000.0,578220000.0,209540000.0,304220000.0
Pbr004344.1,,,,3787800000.0,,6633300000.0
Pbr004347.1,,,,,,
Pbr004348.1,,,,,,
Pbr004349.1,1916800000.0,957820000.0,1510400000.0,878240000.0,1521200000.0,2276400000.0
Pbr004350.1,,83969000.0,110370000.0,229980000.0,592420000.0,396240000.0
Pbr004351.1,11167000000.0,6311000000.0,7034500000.0,9228200000.0,12200000000.0,12618000000.0
Pbr004352.1,,,,,,
Pbr004353.1,,,,,,
Pbr004355.1,261250000.0,228840000.0,224930000.0,160400000.0,,136900000.0
Pbr004358.1,408110000.0,213820000.0,267090000.0,251980000.0,163410000.0,225070000.0
Pbr004359.1,,,,,,37239000.0
Pbr004360.1,61612000.0,535950000.0,294080000.0,166200000.0,41685000.0,59408000.0
Pbr004361.1,254780000.0,147850000.0,280370000.0,70391000.0,191900000.0,88730000.0
Pbr004362.1,3211300000.0,1370100000.0,629350000.0,584250000.0,76132000.0,392860000.0
Pbr004364.1,,,,,39137000.0,
Pbr004365.1,12800000000.0,6460400000.0,6708100000.0,7543500000.0,14672000000.0,8068800000.0
Pbr004366.1,66415000000.0,80850000000.0,29688000000.0,38637000000.0,30109000000.0,25658000000.0
Pbr004367.1,10049000000.0,6801500000.0,7130300000.0,7874300000.0,12510000000.0,12941000000.0
Pbr004370.1,13804000000.0,4413600000.0,5055800000.0,4154200000.0,5410100000.0,4321800000.0
Pbr004371.1,,,,,,
Pbr004372.1,3719900000.0,4680400000.0,5240600000.0,1102600000.0,215300000.0,
Pbr004373.1,145630000.0,595940000.0,1363900000.0,182840000.0,28577000.0,44164000.0
Pbr004374.1,16318000000.0,22228000000.0,23388000000.0,2476100000.0,671670000.0,90497000.0
Pbr004375.1,10132000000.0,5989600000.0,5018300000.0,3297000000.0,1879000000.0,1607500000.0
Pbr004376.1,22624000000.0,10437000000.0,18717000000.0,19276000000.0,21842000000.0,30425000000.0
Pbr004377.1,976110000.0,996200000.0,,,,
Pbr004378.1,2571500000.0,3486800000.0,3784000000.0,4278300000.0,4792200000.0,5305400000.0
Pbr004379.1,14293000000.0,9290800000.0,7806300000.0,7451600000.0,8602600000.0,10707000000.0
Pbr004380.1,38010000000.0,27034000000.0,22112000000.0,17092000000.0,8874900000.0,9470000000.0
Pbr004381.1,,,,,,
Pbr004383.1,,187680000.0,106430000.0,231810000.0,,
Pbr004384.1,271780000.0,279210000.0,261240000.0,140430000.0,,
Pbr004385.1,,153770000.0,156460000.0,,,
Pbr004386.2,1046100000.0,986880000.0,555980000.0,401370000.0,547990000.0,273130000.0
Pbr004387.1,6508400000.0,10311000000.0,10488000000.0,6863800000.0,6073000000.0,5946100000.0
Pbr004389.1,,,,,,
Pbr004390.1,4071600000.0,3818900000.0,3640000000.0,3638300000.0,3863500000.0,3353400000.0
Pbr004391.1,23115000000.0,19018000000.0,40018000000.0,62251000000.0,89853000000.0,75466000000.0
Pbr004394.1,,22786000.0,,,,
Pbr004395.1,235660000.0,251430000.0,252700000.0,120320000.0,113600000.0,
Pbr004396.1,,,,176310000.0,,
Pbr004399.1,,1780000000.0,1574500000.0,1867600000.0,,1709000000.0
Pbr004400.1,1434300000.0,1011900000.0,1117100000.0,1124100000.0,815590000.0,686120000.0
Pbr004401.2,,,,,,
Pbr004402.1,209390000.0,332970000.0,238840000.0,,,
Pbr004403.1,,342230000.0,205580000.0,165630000.0,130000000.0,90440000.0
Pbr004404.1,47818000000.0,40077000000.0,66358000000.0,98999000000.0,68015000000.0,77337000000.0
Pbr004405.1,,67102000.0,112440000.0,89481000.0,30040000.0,30077000.0
Pbr004406.1,93252000.0,,103540000.0,82937000.0,,194280000.0
Pbr004408.1,333840000.0,538660000.0,721400000.0,960910000.0,1063900000.0,1033400000.0
Pbr004410.1,493640000.0,316410000.0,324050000.0,567940000.0,,469800000.0
Pbr004411.1,785220000.0,1255000000.0,1123900000.0,852250000.0,288660000.0,625920000.0
Pbr004412.1,,75045000.0,63570000.0,89587000.0,,41743000.0
Pbr004413.1,3116100000.0,2561900000.0,2569700000.0,2971700000.0,3895700000.0,3458900000.0
Pbr004415.1,1990600000.0,2586100000.0,1476700000.0,688760000.0,635690000.0,247350000.0
Pbr004416.3,,,,,,
Pbr004417.1,,13843000.0,,,,
Pbr004418.1,5811300000.0,13402000000.0,11978000000.0,7003300000.0,5027300000.0,4910500000.0
Pbr004419.1,,,60830000.0,,115090000.0,
Pbr004421.1,76799000.0,70562000.0,56021000.0,,,
Pbr004423.3,407630000.0,815690000.0,783060000.0,801240000.0,997770000.0,984660000.0
Pbr004424.1,923130000.0,,,,,
Pbr004426.1,,,,,,
Pbr004428.1,3317600000.0,1483000000.0,1162000000.0,283450000.0,159890000.0,
Pbr004429.1,,,,,,
Pbr004435.1,169080000.0,122590000.0,151140000.0,122130000.0,113320000.0,131050000.0
Pbr004436.1,8165800000.0,10607000000.0,10500000000.0,11108000000.0,14456000000.0,13298000000.0
Pbr004438.1,246700000000.0,195060000000.0,196010000000.0,221100000000.0,268430000000.0,272030000000.0
Pbr004441.1,36899000.0,107190000.0,63845000.0,64016000.0,,
Pbr004444.1,,,,,,
